,gender,living_area,age,job,education,income,child,experience,card,visit_per_week,visit_per_month,visit_per_year,average_staying_time,with_whom,location,transportation,distance,weekday_hour,weekday_minute,weekend_hour,weekend_minute,weekday_reading_time,weekend_reading_time,total_reading_time,books_per_year,satisfaction,recommendation,present_use,future_use,churn
1359,1,19,51,6,5,9,1,1,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1,3,0,2,0,180,120,300,6,1.0,1.0,1.0,1.0,0
1360,0,19,25,10,2,8,0,1,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1,1,0,1,0,60,60,120,7,1.0,1.0,1.0,1.0,0
1361,0,19,50,9,5,9,1,1,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1,3,0,1,0,180,60,240,6,1.0,1.0,1.0,1.0,0
1362,0,19,63,9,3,9,1,0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1,0,30,0,30,30,30,60,1,1.0,1.0,1.0,1.0,0
1363,0,19,41,9,5,7,1,1,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,30,1,0,90,60,150,4,1.0,1.0,1.0,1.0,0
1364,1,19,24,10,2,7,0,1,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,1,2,0,2,0,120,120,240,7,1.0,1.0,1.0,1.0,0
1365,1,19,62,4,3,8,1,0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,0,0,0,1,0,0,60,60,2,1.0,1.0,1.0,1.0,0
1366,0,19,24,10,2,12,0,1,1.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1,2,0,1,0,120,60,180,8,1.0,1.0,1.0,1.0,0
1367,0,19,74,3,2,5,1,0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,1,0,30,0,0,30,0,30,2,1.0,1.0,0.0,1.0,0
1368,1,19,48,6,5,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0,3,30,2,30,210,150,360,6,1.0,1.0,1.0,1.0,0
1369,0,19,48,9,5,8,1,0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1370,0,19,56,9,3,11,1,0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1,0,0,0,30,0,30,30,1,1.0,1.0,1.0,1.0,0
1371,0,19,51,9,3,8,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1372,0,19,45,9,5,8,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
1373,0,19,30,10,3,10,0,1,1.0,5.0,0.0,2.0,2.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
1374,1,19,37,6,5,12,0,0,1.0,5.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1375,1,19,42,6,5,6,1,0,1.0,5.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,8,1.0,1.0,0.0,0.0,1
1376,0,19,45,9,5,8,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
1377,0,19,45,6,5,10,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0,0,0,0,10,0,10,10,1,1.0,1.0,1.0,1.0,0
1378,1,19,54,6,5,7,1,0,1.0,5.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1379,0,19,55,3,3,9,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1380,0,19,22,10,1,10,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,0,1,0,0,60,60,6,1.0,1.0,1.0,1.0,0
1381,0,19,23,10,1,8,0,1,1.0,1.0,0.0,0.0,2.0,4.0,1.0,4.0,0,0,0,1,0,0,60,60,7,1.0,1.0,1.0,1.0,0
1382,0,19,23,10,1,7,0,1,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,20,0,20,20,1,1.0,1.0,1.0,1.0,0
1383,0,19,21,10,1,8,0,1,1.0,7.0,0.0,0.0,3.0,4.0,1.0,1.0,1,1,0,0,0,60,0,60,8,1.0,1.0,1.0,1.0,0
1384,0,19,21,10,1,8,0,1,1.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,30,0,30,30,5,1.0,1.0,1.0,1.0,0
1385,1,19,21,10,1,8,0,1,1.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0,30,0,0,30,0,30,8,1.0,1.0,1.0,1.0,0
1386,1,19,24,10,1,8,0,1,1.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1387,1,19,21,10,1,10,0,1,1.0,3.0,0.0,0.0,3.0,2.0,1.0,4.0,0,0,0,1,0,0,60,60,7,1.0,1.0,1.0,1.0,0
1388,1,19,22,10,1,8,0,1,1.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,0,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
1389,1,19,74,2,3,10,1,1,1.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,0,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
1390,1,19,63,2,3,10,1,0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1391,1,19,33,6,5,12,0,0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,10,0,10,10,1,1.0,1.0,1.0,1.0,0
1392,1,19,48,3,4,7,1,0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1393,0,19,53,9,4,8,1,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1394,1,19,43,2,5,8,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,0,0,60,60,8,1.0,1.0,1.0,1.0,0
1395,1,19,61,3,5,7,1,0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1396,1,19,71,2,3,6,1,1,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,0,0,0,1,0,0,60,60,5,1.0,1.0,1.0,1.0,0
1397,0,19,54,6,3,8,1,1,1.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1,0,0,0,60,0,60,8,1.0,1.0,1.0,1.0,0
1398,0,19,74,3,3,6,1,0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,0,0,30,0,30,30,1,1.0,1.0,0.0,1.0,0
1399,1,19,74,2,3,8,1,0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1400,0,19,72,2,3,6,1,0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1401,0,19,45,6,5,9,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
1402,1,19,58,3,3,6,1,0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1403,0,19,65,9,3,6,1,0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1404,1,19,52,6,5,6,1,0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1405,0,19,62,9,3,8,1,0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,1,1.0,1.0,1.0,1.0,0
1406,0,19,64,9,3,12,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1407,0,19,67,3,3,10,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1408,0,19,35,6,4,10,0,1,1.0,0.0,0.0,6.0,1.0,4.0,1.0,2.0,0,0,0,1,0,0,60,60,3,1.0,1.0,1.0,1.0,0
1409,1,19,63,2,5,11,1,0,1.0,5.0,0.0,0.0,4.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1410,0,19,69,9,3,8,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1411,0,19,53,9,5,9,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0,30,0,0,30,0,30,3,1.0,1.0,1.0,1.0,0
1412,0,19,61,9,5,11,1,1,0.0,0.0,0.0,4.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0
1413,1,19,39,6,5,6,1,0,1.0,5.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1414,1,19,30,10,3,8,0,1,1.0,5.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,1,1.0,1.0,1.0,1.0,0
1415,1,19,30,10,3,8,0,1,1.0,3.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,1,0,0,60,60,2,1.0,1.0,1.0,1.0,0
1416,1,19,45,6,5,7,1,0,1.0,5.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1417,0,19,37,9,5,6,1,0,1.0,3.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,1,1.0,1.0,1.0,1.0,0
1418,1,19,55,2,5,10,1,0,1.0,5.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1419,1,19,55,2,5,8,1,0,1.0,3.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1420,1,19,63,2,3,10,1,0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1421,0,19,35,6,5,12,0,0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0,0,30,1,0,30,60,90,5,1.0,1.0,1.0,1.0,0
1422,0,19,35,6,4,12,0,1,1.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,0,0,0,1,0,0,60,60,4,1.0,1.0,1.0,1.0,0
1423,1,19,32,11,3,10,0,0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1424,1,19,30,3,4,11,0,0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1,0,0,0,30,0,30,30,2,1.0,1.0,1.0,1.0,0
1425,1,19,24,10,2,8,0,1,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,0,0,0,0,20,0,20,20,2,1.0,1.0,1.0,1.0,0
1426,0,19,34,6,4,11,0,0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,0,0,0,0,30,0,30,30,3,1.0,1.0,1.0,1.0,0
1427,0,4,74,9,3,1,1,1,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1,2,0,2,0,120,120,240,1,1.0,1.0,1.0,1.0,0
1428,0,4,67,3,3,14,1,1,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1,0,5,0,0,5,0,5,2,1.0,1.0,1.0,1.0,0
1429,1,4,58,2,5,10,1,0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1430,1,4,65,12,5,5,1,1,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1,1,0,1,0,60,60,120,8,1.0,1.0,1.0,1.0,0
1431,0,4,51,3,5,10,1,0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0,2,0,0,0,120,0,120,2,1.0,1.0,0.0,1.0,0
1432,0,4,49,3,3,12,1,0,1.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0,0,0,20,0,0,20,0,20,1,0.0,0.0,1.0,0.0,1
1433,0,4,52,9,3,6,1,1,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,1,1.0,1.0,1.0,1.0,0
1434,1,4,53,2,5,5,1,0,1.0,2.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1435,1,4,54,6,5,7,1,0,1.0,3.0,0.0,0.0,3.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,2,1.0,0.0,1.0,1.0,0
1436,1,4,55,4,5,9,1,1,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,0,1,0,1,0,60,60,120,3,1.0,1.0,1.0,1.0,0
1437,1,4,52,4,5,7,1,0,1.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,0,0,20,0,0,20,0,20,4,1.0,1.0,1.0,1.0,0
1438,0,4,43,9,4,6,1,1,1.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,0,0,40,0,0,40,0,40,4,1.0,1.0,1.0,1.0,0
1439,1,4,37,6,5,8,0,0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,0,30,0,30,3,1.0,1.0,1.0,1.0,0
1440,0,4,45,9,4,5,1,1,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,40,0,30,40,30,70,4,1.0,1.0,1.0,1.0,0
1441,0,4,34,6,4,7,0,1,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0,1,0,0,0,60,0,60,8,1.0,1.0,1.0,1.0,0
1442,1,4,35,10,3,10,0,1,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1,1,0,3,0,60,180,240,4,1.0,1.0,1.0,1.0,0
1443,0,4,22,10,1,7,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0,1,0,0,0,60,0,60,6,1.0,1.0,1.0,1.0,0
1444,0,4,21,10,1,8,0,1,1.0,2.0,0.0,0.0,4.0,4.0,1.0,1.0,1,1,0,1,0,60,60,120,8,1.0,1.0,1.0,1.0,0
1445,1,4,25,10,2,8,0,1,1.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,30,0,0,30,0,30,7,1.0,1.0,1.0,1.0,0
1446,1,4,23,10,2,7,0,1,1.0,2.0,0.0,0.0,3.0,4.0,1.0,1.0,1,1,0,0,30,60,30,90,7,1.0,1.0,1.0,1.0,0
1447,0,4,66,3,3,11,1,1,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,1.0,1.0,1.0,0
1448,0,4,59,2,2,3,1,0,1.0,7.0,2.0,0.0,3.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1449,0,4,64,9,3,6,0,1,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1450,0,4,62,6,5,14,1,1,0.0,1.0,0.0,0.0,4.0,4.0,3.0,3.0,0,2,0,8,0,120,480,600,8,1.0,1.0,1.0,1.0,0
1451,0,4,55,2,5,9,1,0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0
1452,0,4,31,6,4,10,0,0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0,0,30,0,0,30,0,30,6,1.0,1.0,0.0,0.0,1
1453,1,4,29,10,3,8,0,1,0.0,6.0,0.0,0.0,3.0,4.0,1.0,1.0,1,0,20,0,0,20,0,20,2,1.0,1.0,1.0,1.0,0
1454,1,4,34,10,3,14,0,1,1.0,6.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,3,1.0,1.0,1.0,1.0,0
1455,1,4,23,10,2,7,0,1,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,0,30,0,30,8,1.0,1.0,1.0,1.0,0
1456,0,4,22,10,1,6,0,1,1.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,1,1,0,0,0,60,0,60,7,1.0,1.0,1.0,1.0,0
1457,1,4,78,5,1,2,0,0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1,1,0,0,0,60,0,60,1,1.0,1.0,1.0,1.0,0
1458,1,4,68,4,3,10,0,0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,0,3,0,3,0,180,180,360,5,1.0,1.0,1.0,1.0,0
1459,0,4,67,9,3,6,1,1,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0
1460,0,4,67,9,3,6,1,0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1461,1,4,65,12,5,1,0,0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1
1462,1,4,56,3,5,14,1,0,1.0,0.0,5.0,0.0,2.0,4.0,2.0,2.0,0,0,30,0,30,30,30,60,2,0.0,1.0,1.0,0.0,1
1463,0,4,56,9,5,10,1,0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1,1,0,1,0,60,60,120,5,0.0,1.0,1.0,1.0,0
1464,0,4,62,5,3,1,1,1,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1,2,0,0,0,120,0,120,2,0.0,0.0,1.0,1.0,0
1465,1,4,53,4,4,5,1,0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0,0,30,0,30,30,30,60,3,1.0,1.0,1.0,0.0,1
1466,0,4,49,8,5,14,1,1,1.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,0,2,0,4,0,120,240,360,8,1.0,1.0,1.0,1.0,0
1467,0,4,37,6,4,10,0,1,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,0,30,0,30,4,1.0,0.0,1.0,0.0,0
1468,0,4,38,6,5,12,0,1,1.0,3.0,0.0,0.0,2.0,2.0,3.0,2.0,0,1,0,0,0,60,0,60,4,1.0,1.0,1.0,1.0,0
1469,1,4,36,6,5,14,0,0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,0
1470,1,4,43,11,5,2,0,1,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0
1471,1,4,41,6,5,7,0,0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0,0,30,0,0,30,0,30,7,1.0,1.0,1.0,1.0,0
1472,1,4,45,6,5,10,1,1,1.0,3.0,0.0,0.0,3.0,4.0,3.0,2.0,0,1,0,0,30,60,30,90,8,1.0,1.0,1.0,1.0,0
1473,0,4,26,10,3,5,0,1,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,1,0,0,0,60,0,60,7,1.0,1.0,1.0,1.0,0
1474,0,4,33,10,4,12,0,1,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,0,0,30,0,10,30,10,40,2,1.0,1.0,1.0,1.0,0
1475,0,4,33,6,4,10,0,0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,0,0,20,0,0,20,0,20,1,1.0,0.0,1.0,0.0,1
1476,1,4,28,10,3,10,0,1,1.0,6.0,0.0,0.0,2.0,4.0,2.0,2.0,0,1,30,2,30,90,150,240,6,1.0,1.0,1.0,1.0,0
1477,1,4,29,11,4,4,0,1,0.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1,1,30,2,30,90,150,240,8,1.0,1.0,1.0,1.0,0
1478,0,4,25,10,2,12,0,1,1.0,7.0,0.0,0.0,6.0,4.0,1.0,2.0,0,1,0,2,0,60,120,180,3,1.0,1.0,1.0,1.0,0
1479,0,4,23,10,2,7,0,1,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0,22,43,2,0,1363,120,1483,5,1.0,1.0,1.0,1.0,0
1480,1,4,24,10,2,14,0,1,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0,1,0,1,0,60,60,120,7,1.0,1.0,1.0,1.0,0
1481,1,4,25,10,2,11,0,1,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0,1,0,0,0,60,0,60,3,1.0,1.0,1.0,1.0,0
1482,0,4,25,10,3,13,0,1,1.0,0.0,2.0,0.0,1.0,4.0,3.0,1.0,0,0,15,0,0,15,0,15,2,1.0,1.0,1.0,1.0,0
1483,0,4,62,2,4,8,1,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0,0,5,0,0,5,0,5,1,1.0,1.0,0.0,1.0,0
1484,1,4,52,2,5,6,1,0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,13,0,13,13,1,1.0,1.0,1.0,1.0,0
1485,0,4,49,9,4,8,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,8,0,10,8,10,18,1,1.0,1.0,1.0,1.0,0
1486,1,4,31,10,3,10,0,1,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1,0,15,0,10,15,10,25,1,1.0,1.0,1.0,1.0,0
1487,1,4,51,6,3,9,1,0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,1,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,0
1488,1,4,44,6,5,7,0,0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,0.0,1.0,1.0,0
1489,0,4,84,9,2,2,0,1,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1,0,20,0,0,20,0,20,1,1.0,1.0,1.0,1.0,0
1490,1,4,24,10,2,10,0,1,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1,0,10,0,0,10,0,10,2,1.0,0.0,1.0,1.0,0
1491,1,4,52,2,3,6,1,0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0,20,0,20,20,1,1.0,1.0,0.0,1.0,0
1492,0,4,86,9,2,2,0,1,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0
1493,0,4,26,10,3,9,0,1,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1,0,10,0,15,10,15,25,2,1.0,1.0,1.0,1.0,0
1494,0,4,61,3,3,6,1,0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1,0,5,0,5,5,5,10,1,1.0,1.0,1.0,1.0,0
1495,1,4,24,10,2,12,0,1,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1,0,20,0,5,20,5,25,7,1.0,1.0,1.0,1.0,0
1496,0,4,65,2,2,5,1,1,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,1.0,1.0,1.0,0
1497,1,4,69,2,3,5,1,0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1,0,0,0,10,0,10,10,1,1.0,0.0,1.0,1.0,0
1498,0,4,45,9,5,8,1,0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,20,0,0,20,0,20,1,1.0,1.0,1.0,1.0,0
1499,1,4,24,10,2,8,0,1,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,0.0,1.0,1.0,0
1500,1,4,24,10,2,11,0,1,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1,0,30,0,10,30,10,40,7,1.0,1.0,1.0,1.0,0
1501,0,4,25,10,2,12,0,1,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1,0,10,0,10,10,10,20,2,1.0,1.0,1.0,1.0,0
1502,0,4,51,9,5,7,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,6,0,15,6,15,21,2,1.0,1.0,1.0,1.0,0
1503,1,4,51,2,5,5,1,0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1,0,0,1,0,0,60,60,0,1.0,1.0,0.0,0.0,1
1504,0,4,55,9,5,7,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0,0,15,0,10,15,10,25,1,1.0,1.0,1.0,1.0,0
1505,1,4,30,10,3,13,0,1,0.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,1,0,15,0,20,15,20,35,2,1.0,1.0,1.0,1.0,0
1506,0,4,65,9,5,11,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,0,0,11,0,10,11,10,21,2,1.0,1.0,1.0,1.0,0
1507,0,4,63,9,4,9,1,1,1.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,0,0,12,0,10,12,10,22,2,1.0,1.0,1.0,1.0,0
1508,1,4,24,10,2,8,0,1,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,1,0,10,0,0,10,0,10,1,1.0,1.0,1.0,1.0,0
1509,0,4,42,3,4,6,0,0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,0
1510,0,4,25,10,2,11,0,1,1.0,0.0,4.0,0.0,1.0,2.0,3.0,2.0,0,0,30,0,30,30,30,60,4,1.0,1.0,1.0,1.0,0
1511,0,4,35,3,4,10,0,1,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,0,0,0,0,20,0,20,20,1,1.0,1.0,1.0,1.0,0
1512,1,4,31,10,5,13,0,1,1.0,0.0,5.0,0.0,2.0,4.0,1.0,4.0,0,0,20,0,10,20,10,30,2,1.0,1.0,1.0,1.0,0
1513,0,4,54,2,4,7,1,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0,0,5,0,10,5,10,15,1,1.0,1.0,1.0,1.0,0
1514,0,4,40,9,4,12,1,1,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1,0,10,0,10,10,10,20,1,1.0,1.0,1.0,1.0,0
1515,0,4,34,9,5,7,1,1,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1,0,8,0,10,8,10,18,2,1.0,1.0,1.0,1.0,0
1516,0,4,25,10,2,9,0,1,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1,0,10,0,10,10,10,20,1,1.0,1.0,1.0,1.0,0
1517,0,4,31,10,5,13,0,1,1.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0,0,8,0,10,8,10,18,1,1.0,1.0,1.0,1.0,0
